,sofifa_id,short_name,long_name,age,dob
5424,203889,Y. Touzghar,Yoann Touzghar,31,1986-11-29
5425,204040,Luiz Antônio,Luiz Antônio de Souza Soares,27,1991-03-11
5426,204387,Juan Carlos,Juan Carlos Real Ruiz,27,1991-03-15
5427,204687,P. Olkowski,Paweł Olkowski,28,1990-02-13
5428,204820,G. Mackay-Steven,Gary Mackay-Steven,27,1990-08-31
5429,205138,F. Hasani,Ferhan Hasani,28,1990-06-18
5430,205565,D. Bulthuis,Dave Bulthuis,28,1990-06-28
5431,205631,C. Insaurralde,Cristian Insaurralde,26,1991-07-20
5432,205701,S. Delev,Spas Delev,28,1989-09-22
5433,206005,D. Stracqualursi,Denis Stracqualursi,30,1987-10-20
5434,206129,A. Măţel,Alexandru Măţel,28,1989-10-17
5435,206650,R. Robayo,Rafael Robayo,34,1984-04-24
5436,207448,J. Paredes,Juan Carlos Paredes,30,1987-07-08
5437,207454,P. Rodríguez,Patricio Rodríguez,28,1990-05-04
5438,207523,S. Medojević,Slobodan Medojević,27,1990-11-20
5439,207753,Oh Ban Suk,오반석 温班淑,30,1988-05-20
5440,208269,M. Budimir,Mario Budimir,32,1986-02-12
5441,208374,A. Wooten,Andrew Wooten,28,1989-09-30
5442,208437,M. Eriksson,Magnus Eriksson,28,1990-04-08
5443,208470,F. Holland,Fabian Holland,27,1990-07-11
5444,208493,T. Tawatha,Taleb Tawatha,26,1992-06-21
5445,208679,R. Himmelmann,Robin Himmelmann,29,1989-02-05
5446,208916,M. Al Sahlawi,Mohammad Ibrahim Al Sahlawi,31,1987-01-10
5447,209453,A. Frączczak,Adam Frączczak,30,1987-08-07
5448,209569,H. Al Moqahwi,Hussain Al Moqahwi,30,1988-03-24
5449,210031,Bruno Moreira,Bruno Daniel Castro Moreira,30,1987-09-06
5450,210202,S. Muwashar,Salman Muwashar,29,1988-10-05
5451,210521,S. Çikalleshi,Sokol Çikalleshi,27,1990-07-27
5452,210787,M. Dos Santos,Mauro Dos Santos,28,1989-07-07
5453,211272,C. Corvalán,Gastón Claudio Corvalán,29,1989-03-23
5454,212048,A. Chipciu,Alexandru Mihăiță Chipciu,29,1989-05-18
5455,212332,R. Ramírez,Robin Ariel Ramírez González,28,1989-11-11
5456,212405,Alberto Martín,Alberto Martín Romo García-Adámez,29,1989-03-31
5457,212632,W. Dutoit,William Dutoit,29,1988-09-18
5458,212791,Kim Seung Dae,김승대 金承大,27,1991-04-01
5459,212795,E. Oikonomou,Evangelos Oikonomou,30,1987-07-18
5460,212879,S. Michel,Sven Michel,27,1990-07-15
5461,212955,Jorginho,Jorge de Moura Xavier,27,1991-01-05
5462,213170,Jeong Jae Yong,정재용 郑在勇,27,1990-09-14
5463,213846,C. Suárez,Cristian Fernando Suarez Figueroa,31,1987-02-06
5464,214004,D. Peralta,Diego Arturo Peralta González,33,1985-01-02
5465,214005,V. Giraldo,Víctor Hugo Giraldo López,32,1985-09-30
5466,214021,F. Torijano,Fáiner Torijano Cano,29,1988-08-31
5467,214118,M. Casierra,Mauricio Ferney Casierra,32,1985-12-08
5468,214201,C. Alzáte,Cleider Leandro Alzáte Correa,30,1988-02-05
5469,214326,C. Vilches,Christian Alberto Vilches González,34,1983-07-13
5470,214418,S. Ubilla,Sebastián Andrés Ubilla Cambón,27,1990-08-09
5471,214733,M. Cerato,Maximiliano Iván Ceratto,30,1988-04-21
5472,214807,F. Schultz,Franz Hermann Schultz Ramírez,26,1991-07-20
5473,214835,R. Fernández,Ronnie Alan Fernández Sáez,27,1991-01-30
5474,214862,L. Benegas,Leandro Iván Benegas,29,1988-11-27
5475,214987,G. Voboril,Germán Voboril,31,1987-05-05
5476,215130,N. Ibáñez,Nelson Ibáñez,36,1981-11-13
5477,215192,G. Díaz,Gastón Díaz,30,1988-03-13
5478,215250,C. Rigamonti,César Rigamonti,31,1987-04-07
5479,216015,N. Moiraghi,Néstor Moiraghi,33,1985-04-19
5480,216351,D. Antolić,Domagoj Antolić,28,1990-06-30
5481,217217,D. Cerén,Darwin Adelso Cerén Delgado,28,1989-12-31
5482,217639,Y. Kashiwagi,柏木 陽介,30,1987-12-15
5483,218345,J. Zacaría,Jonathan Fabián Zacaría,28,1990-02-06
5484,219106,F. Al Ansari,Fahad Al Ebrahim Al Ansari,31,1987-02-25
5485,220700,M. Azira,Micheal Azira,30,1987-08-22
5486,221675,C. Mosquera,Carlos Andrés Mosquera Perea,27,1991-06-12
5487,222225,S. Popov,Strahil Venkov Popov,27,1990-08-31
5488,222273,Jiang Zhipeng,姜至鹏,29,1989-03-06
5489,222553,S. Griesbeck,Sebastian Griesbeck,27,1990-10-03
5490,222560,T. Zwane,Themba Zwane,28,1989-08-03
5491,222991,M. Saito,齋藤 学,28,1990-04-04
5492,222993,Y. Kakitani,柿谷 曜一朗,28,1990-01-03
5493,223071,F. Pellegrino,Fernando Pellegrino,32,1986-03-31
5494,223223,K. Vandendriessche,Kévin Vandendriessche,28,1989-08-07
5495,223243,V. Aguilera,Victor Emanuel Aguilera,29,1989-06-11
5496,223422,E. Loeschbor,Emanuel Loeschbor,31,1986-10-14
5497,223551,L. Gregory,Lee Gregory,29,1988-08-26
5498,224143,Querol,David Querol Blanco,29,1989-02-25
5499,224146,Jesús Imaz,Jesús Imaz Ballesté,27,1990-09-26
5500,224325,J. Sánchez,James Amilkar Sánchez Altamiranda,30,1988-05-04
5501,224385,H. Yamada,山田 大記,29,1988-12-27
5502,224542,N. Leyes,Nery Leyes,28,1989-09-05
5503,224608,Cai Huikang,蔡慧康,28,1989-10-10
5504,224885,Guilherme Sityá,Guilherme Haubert Sityá,28,1990-04-01
5505,225894,L. Cáceda,Leobernardo Cáceda,30,1988-02-29
5506,226711,N. Omladič,Nik Omladič,28,1989-08-21
5507,228908,J. Berthomier,Jason Berthomier,28,1990-01-06
5508,229041,M. Tahrat,Mehdi Jean Tahrat,28,1990-01-24
5509,229137,E. Rolland,Elohim Rolland,29,1989-03-03
5510,229209,J. Benítez,Jonathan Oscar Benítez,26,1991-09-04
5511,229683,Rodrigo Pinho,Rodrigo Cunha Pereira de Pinho,27,1991-05-30
5512,230169,Victor Fachinhas,Martin Victor Álvares Fachini,34,1984-02-29
5513,230243,Breno Bemposta,Breno Evandro Bemposta Dimas,34,1984-02-29
5514,230249,Marlinito Dias,Marlon Rômulo Dias Cavalcanti,34,1984-02-29
5515,230342,Edsinho Torres,Edson Gérson Torres Guerra,34,1984-02-29
5516,230350,Flávio Rebeilo,Flávio Raphael Rebeilo Mestres,26,1992-02-29
5517,230362,Daguinho Parrela,Dagoberto Josué Pinho Parrela,34,1984-02-29
5518,230368,Bernardo Motinho,Bernardo Joshua Mota Damasco,26,1992-02-29
5519,230382,Milton Menceiros,Milton Boas Menceiros Cunha,26,1992-02-29
5520,230398,Eltson Marques,Elton Matheus Marques Paiva,26,1992-02-29
5521,230405,Barbosaldinho,Luciano Renato Barbosa Baumer,30,1988-02-29
5522,230415,Lourival Dinisco,Lourival Adnan Diniz Prazeres,30,1988-02-29
5523,230443,Ansel Barnisco,Anselmo Túlio Marques Barni,30,1988-02-29
5524,230464,Alam Basteirinho,Marcos Alam Bastos Domingues,26,1992-02-29
5525,230472,Renaldo Justinho,Renaldo Lorenzo Justinho Neves,34,1984-02-29
5526,230474,Macarinho Louro,Macario André Louro Padilha,30,1988-02-29
5527,230480,Raphael Paneira,Raphael William Paneira Rochedo,30,1988-02-29
5528,230489,Diogildo Peixe,Diogo Nathan Peixe Barreto,30,1988-02-29
5529,230520,Sevinho Santos,Severino Pedro Santos Hermes,30,1988-02-29
5530,232238,C. Peralta,Carlos Andrés Peralta Barrios,28,1990-02-14
5531,232318,Waguininho,Wagner da Silva Souza,28,1990-01-30
5532,232692,G. Acosta,Guillermo Gastón Acosta,29,1988-10-30
5533,232926,K. Watanabe,渡邉 千真,31,1986-08-10
5534,233986,Jony Reitosa,Jony Allison Reitosa Ribeiro,26,1992-02-29
5535,233999,Jairo Farnias,Jairo Ralph Farnias Almeida,30,1988-02-29
5536,234017,Allan Ardaújo,Allan Norberto Ardaújo Alves,30,1988-02-29
5537,234458,C. Quintana,Carlos Gustavo David Quintana,30,1988-02-10
5538,234763,Ramón Folch,Ramón Folch Frigola,28,1989-10-04
5539,234816,N. Gorosito,Nicolás Ezequiel Gorosito,29,1988-08-17
5540,235499,D. Benlamri,Djamel Eddine Benlamri,28,1989-12-25
5541,235502,Luisinho,Luis Gustavo Melere da Silva,27,1991-03-10
5542,236111,Vinicius Trieiro,Vinicius Lúcio Trieiro Lobato,26,1992-02-29
5543,236113,Jailson Oliva,Jailson Pietro Oliva Chiamulera,26,1992-02-29
5544,236145,Luan Sendeiro,Luan Vágner Sendeiro Zanon,26,1992-02-29
5545,236172,Nilson Padilho,Nilson Leôncio Padilho Borges,30,1988-02-29
5546,239389,A. Ábalos,Alfredo Ábalos,32,1986-03-17
5547,239841,V. Lampropoulos,Vasilios Lampropoulos,28,1990-03-31
5548,240281,Tiago Lopes,Tiago Jorge Oliveira Lopes,29,1989-01-04
5549,244646,Nathan Otávio,Nathan Otávio Ribeiro,28,1990-06-02
5550,239981,J. Arp,Jann-Fiete Arp,18,2000-01-06
5551,231410,Brahim Díaz,Brahim Díaz,18,1999-08-03
5552,241496,T. Weah,Timothy Weah,18,2000-02-22
5553,244374,M. Shaparenko,Mykola Shaparenko,19,1998-10-04
5554,228174,C. Carter-Vickers,Cameron Carter-Vickers,20,1997-12-31
5555,228711,B. Mansilla,Brian Mansilla,21,1997-04-16
5556,236593,C. Stengs,Calvin Stengs,19,1998-12-18
5557,239953,Léo Jabá,Leonardo Rodrigues Lima,19,1998-08-02
5558,226508,G. Taylor,Greg Taylor,20,1997-11-05
5559,228080,F. Passlack,Felix Passlack,20,1998-05-29
5560,228413,E. Audero,Emil Audero,21,1997-01-18
5561,231521,E. Palacios,Exequiel Palacios,19,1998-10-05
5562,233476,B. Riveros,Blas Riveros,20,1998-02-03
5563,233731,A. Isak,Alexander Isak,18,1999-09-21
5564,233795,B. Brereton,Ben Brereton,19,1999-04-18
5565,234378,D. Rice,Declan Rice,19,1999-01-14
5566,234701,Maycon,Maycon de Andrade Barberan,20,1997-07-13
5567,234867,D. Arzani,Daniel Arzani,19,1999-01-04
5568,237642,R. Petretta,Raoul Petretta,21,1997-03-24
5569,238476,D. Zagadou,Dan-Axel Zagadou,19,1999-06-03
5570,244389,Fernando,Fernando Dos Santos Pedro,19,1999-03-01
5571,220196,D. Brooks,David Brooks,20,1997-07-08
5572,224925,G. Gaudino,Gianluca Gaudino,21,1996-11-11
5573,225974,S. McKenna,Scott McKenna,21,1996-11-12
5574,227918,N. Dalmonte,Nicola Dalmonte,20,1997-09-13
5575,228332,H. Choudhury,Hamza Choudhury,20,1997-10-01
5576,229752,D. Sow,Djibril Sow,21,1997-02-06
5577,234728,L. Bénes,László Bénes,20,1997-09-09
5578,237994,N. Barrios,Cristian Nahuel Barrios,20,1998-05-07
5579,241005,J. Ardaiz,Joaquín Matías Ardaiz de los Santos,19,1999-01-11
5580,241629,Rogério,Rogério Oliveira da Silva,20,1998-01-13
5581,242079,K. Bistrović,Kristijan Bistrović,20,1998-04-09
5582,213729,S. Rossbach,Sondre Løvseth Rossbach,22,1996-02-07
5583,220714,P. Billing,Philip Billing,22,1996-06-11
5584,221168,D. Kownacki,Dawid Kownacki,21,1997-03-14
5585,223151,D. Oberlin,Dimitri Oberlin,20,1997-09-27
5586,223229,C. Manea,Cristian Manea,20,1997-08-09
5587,224371,J. Bowen,Jarrod Bowen,21,1996-12-20
5588,224490,M. Çelik,Mehmet Zeki Çelik,21,1997-02-17
5589,226468,A. Favilli,Andrea Favilli,21,1997-05-17
5590,227174,M. Cash,Matty Cash,20,1997-08-07
5591,229019,A. Engin,Ahmet Engin,21,1996-08-09
5592,230727,G. Larsonneur,Gautier Larsonneur,21,1997-02-23
5593,230824,Pedro Pereira,Pedro Miguel Lopes Pereira,20,1998-01-22
5594,232938,T. Tomiyasu,冨安 健洋,19,1998-11-05
5595,234679,P. Sandler,Philippe Sandler,21,1997-02-10
5596,236624,A. Barkok,Aymen Barkok,20,1998-05-21
5597,236830,Z. Youssouf,Zaydou Youssouf,18,1999-07-11
5598,237156,M. Wagué,Moussa Wagué,19,1998-10-04
5599,237539,L. Singh,Luther Singh,20,1997-08-05
5600,237807,D. Vente,Dylan Vente,19,1999-05-09
5601,244182,G. Arabidze,Giorgi Arabidze,20,1998-03-04
5602,213404,P. Dawidowicz,Paweł Dawidowicz,23,1995-05-20
5603,213954,A. Mitryushkin,Anton Mitryushkin,22,1996-02-08
5604,223929,A. Leya Iseka,Aaron Leya Iseka,20,1997-11-15
5605,224520,R. Kent,Ryan Kent,21,1996-11-11
5606,227647,M. Mittelstädt,Maximilian Mittelstädt,21,1997-03-18
5607,227927,K. Walker-Peters,Kyle Walker-Peters,21,1997-04-13
5608,228827,J. Fuchs,Jeando Fuchs,20,1997-10-11
5609,229862,Edu Expósito,Eduardo Expósito Jaén,21,1996-08-01
5610,231073,B. Radunović,Boris Radunović,22,1996-05-26
5611,235658,V. Nelsson,Victor Nelsson,19,1998-10-14
5612,235942,F. Cassata,Francesco Cassata,20,1997-07-16
5613,236723,F. Ballo-Touré,Fodé Ballo-Touré,21,1997-01-03
5614,237560,M. Djenepo,Moussa Djenepo,20,1998-06-15
5615,238041,T. Malacia,Tyrell Malacia,18,1999-08-17
5616,240802,J. Repas,Jan Repas,21,1997-03-19
5617,241130,I. Ganago,Ignatius Ganago,19,1999-02-16
5618,243388,B. Sosa,Borna Sosa,20,1998-01-21
5619,219091,J. Fuentes,Juan Eduardo Fuentes Jiménez,23,1995-03-21
5620,221014,Carlos Fernández,Carlos Fernández Luna,22,1996-05-22
5621,221350,T. Ambrose,Thierry Ambrose,21,1997-03-28
5622,221413,R. Echeverría,Rodrigo Eduardo Echeverría Sáez,23,1995-04-07
5623,222562,R. Rúnarsson,Rúnar Alex Rúnarsson,23,1995-02-18
5624,223010,L. Morosini,Leonardo Morosini,22,1995-10-13
5625,223610,David Concha,David Concha Salas,21,1996-11-20
5626,224265,J. Williams,Joe Williams,21,1996-12-08
5627,224715,N. Chernov,Nikita Chernov,22,1996-01-14
5628,225106,Jorge Sáenz,Jorge Sáenz de Miera,21,1996-11-17
5629,229528,M. Matvienko,Mykola Matviyenko,22,1996-05-02
5630,229541,A. Montero,Álvaro David Montero Perales,23,1995-03-29
5631,230686,J. Makengo,Jean-Victor Makengo,20,1998-06-12
5632,231340,G. Montiel,Gonzalo Montiel,21,1997-01-01
5633,232120,S. Moore,Shaquell Kwame Moore,21,1996-11-02
5634,232526,E. Cobbaut,Elias Cobbaut,20,1997-11-21
5635,233250,Y. Suzuki,鈴木 優磨,22,1996-04-26
5636,233413,Verdasca,Diogo Sousa Verdasca,21,1996-10-26
5637,237153,L. Blessing,Latif Blessing,21,1996-12-30
5638,237502,D. Johnsen,Dennis Johnsen,20,1998-02-17
5639,239231,Cucurella,Marc Cucurella Saseta,19,1998-07-22
5640,240190,P. Kunde Malong,Pierre Kunde Malong,22,1995-07-26
5641,241464,Pau Torres,Pau Francisco Torres,21,1997-01-16
5642,242052,J. Medina,Jesús Medina,21,1997-04-30
5643,243533,M. Hamdy,Mohamed  Hamdy Sharaf,23,1995-06-01
5644,213905,S. Gallagher,Sam Gallagher,22,1995-09-15
5645,216416,J. Gyamerah,Jan Gyamerah,23,1995-06-18
5646,217845,A. Hjulsager,Andrew Hjulsager,23,1995-01-15
5647,220085,L. Waldschmidt,Luca Waldschmidt,22,1996-05-19
5648,220815,J. Narváez,Juan José Narváez,23,1995-02-12
5649,220969,N. Eliasson,Niclas Eliasson,22,1995-12-07
5650,222355,L. Valzania,Luca Valzania,22,1996-03-05
5651,222840,R. Coly,Racine Coly,22,1995-12-08
5652,223637,A. Polo,Andy Polo,23,1994-09-29
5653,225204,Raúl Guti,José Raúl Gutiérrez Parejo,21,1996-12-30
5654,226285,R. Gudiño,Raúl Gudiño,22,1996-04-22
5655,226686,M. Christiansen,Max Christiansen,21,1996-09-25
5656,229456,L. Dickmann,Lorenzo Dickmann,21,1996-09-24
5657,229487,L. Klünter,Lukas Klünter,22,1996-05-26
5658,230079,A. Kalulu,Aldo Kalulu Kyatengwa,22,1996-01-21
5659,230978,T. Awoniyi,Taiwo Awoniyi,20,1997-08-12
5660,231110,P. Erras,Patrick Erras,23,1995-01-21
5661,232208,Allan,Allan Rodrigues de Souza,21,1997-03-03
5662,234178,L. Abram,Luis Abram,22,1996-02-27
5663,234747,P. Szymiński,Przemysław Szymiński,24,1994-06-24
5664,235522,Aleix Febas,Aleix Febas Pérez,22,1996-02-22
5665,235888,I. Cardona,Irvin Cardona,20,1997-08-08
5666,236288,I. Mathew,Ifeanyi Mathew,21,1997-01-20
5667,236393,Marc Cardona,Marc Cardona Rovira,22,1995-07-08
5668,239010,Delmás,Julián Javier Delmás Germán,23,1995-04-20
5669,240716,M. Olivera,Mathías Olivera Miramontes,20,1997-10-31
5670,245275,T. Bašić,Toma Bašić,21,1996-11-25
5671,204846,J. Blackman,Jamal Blackman,24,1993-10-27
5672,205990,H. Reed,Harrison Reed,23,1995-01-27
5673,209332,M. Salvi,Mirko Salvi,24,1994-02-14
5674,210579,P. Reulet,Paul Reulet,24,1994-01-14
5675,211506,J. Swift,John Swift,23,1995-06-23
5676,211966,M. Romeo,Mahlon Beresford Baker Romeo,22,1995-09-19
5677,212126,N. Ninković,Nikola  Ninković,23,1994-12-19
5678,212454,C. O'Dowda,Callum O'Dowda,23,1995-04-23
5679,212714,T. Casasola,Tiago Casasola,22,1995-08-11
5680,212830,A. Mabil,Awer Mabil,22,1995-09-15
5681,213573,M. Gersbeck,Marius Gersbeck,23,1995-06-20
5682,213692,J. Harrop,Joshua Harrop,22,1995-12-15
5683,214038,S. Mosquera,Sergio Andrés Mosquera Zapata,24,1994-02-09
5684,214408,I. Lichnovsky,Igor Lichnovsky Osorio,24,1994-03-07
5685,215810,C. Lombardi,Cristiano Lombardi,22,1995-08-19
5686,217794,B. Véjar,Bryan Alfonso Vejar Utreras,22,1995-07-14
5687,217998,C. Arango,Cristian Daniel Arango Duque,23,1995-03-09
5688,220889,Guille Donoso,Guillermo Donoso Alonso,22,1995-07-08
5689,220901,David Raya,David Raya Martin,22,1995-09-15
5690,222109,C. Cadden,Christopher Cadden,21,1996-09-19
5691,222404,M. Normann,Mathias  Antonsen Normann,22,1996-05-28
5692,222557,J. Glad,Justen Glad,21,1997-02-28
5693,223596,S. Prevljak,Smail Prevljak,23,1995-05-10
5694,223603,F. Bredlow,Fabian Bredlow,23,1995-03-02
5695,225289,N. Fernández,Nicolás Fernández,22,1996-02-08
5696,225440,C. Embalo,Carlos Embalo,23,1994-11-25
5697,225652,G. Puşcaş,George Puşcaş,22,1996-04-08
5698,226356,M. Fares,Mohamed Salim Fares,22,1996-02-15
5699,226436,H. ter Avest,Hidde ter Avest,21,1997-05-20
5700,226787,S. Rosales,José Santiago Rosales,23,1995-03-22
5701,227274,D. Barbona,David Matías Barbona,23,1995-02-22
5702,227513,C. Arrieta,Cristian Camilo Arrieta Medina,22,1996-01-03
5703,228321,Sergi Palencia,Sergi Palencia Hurtado,22,1996-03-23
5704,228595,G. Prömel,Grischa Prömel,23,1995-01-09
5705,228762,G. Troupée,Giovanni Troupée,20,1998-03-20
5706,228893,M. Guanini,Manuel Guanini,22,1996-02-14
5707,229361,Undabarrena,Iker Undabarrena Martínez,23,1995-05-18
5708,229659,B. Heynen,Bryan Heynen,21,1997-02-06
5709,229692,J. Huth,Jannik Huth,24,1994-04-15
5710,230598,J. Carreño,Jaime Carreño,21,1997-03-03
5711,233267,M. Turner,Matt Turner,24,1994-06-24
5712,233400,J. Glesnes,Jakob Glesnes,24,1994-03-25
5713,233493,J. Sánchez,Jorge Sánchez,20,1997-12-10
5714,233785,R. Bormuth,Robin Bormuth,22,1995-09-19
5715,234573,Aurélio Buta,Aurélio Gabriel Ulineia Buta,21,1997-02-10
5716,235297,M. Bero,Matúš Bero,22,1995-09-06
5717,235629,O. De Wolf,Ortwin De Wolf,21,1997-04-23
5718,236956,J. Abrigo,Joe Abrigo,23,1995-03-22
5719,237010,Deng Hanwen,邓涵文,23,1995-01-08
5720,238922,M. Kaye,Mark-Anthony Kaye,23,1994-12-02
5721,239846,P. Tsintotas,Panagiotis Tsintotas,20,1997-07-04
5722,240095,L. Stulac,Leo Štulac,23,1994-09-26
5723,241381,M. Madisha,Motjeka Madisha,23,1995-01-12
5724,245520,Luca Sangalli,Luca Sangalli Fuentes,23,1995-02-10
5725,202489,D. Bisoli,Dimitri Bisoli,24,1994-03-25
5726,203393,E. Gnahoré,Eddy Gnahoré,24,1993-11-14
5727,206083,J. Murphy,Josh Murphy,23,1995-02-24
5728,209417,R. Murawski,Radosław Murawski,24,1994-04-22
5729,211021,P. Bråtveit,Per Kristian Worre Bråtveit,22,1996-02-15
5730,211365,E. Hestad,Eirik Hestad,23,1995-06-26
5731,212121,J. Vanlerberghe,Jordi Vanlerberghe,22,1996-06-27
5732,212192,J. Green,Julian Green,23,1995-06-06
5733,212238,B. Halimi,Besar Halimi,23,1994-12-12
5734,212807,K. Manneh,Kekuta Manneh,23,1994-12-30
5735,213418,C. Akpom,Chuba Akpom,22,1995-10-09
5736,213902,Alef,Alef dos Santos Saldanha,23,1995-01-28
5737,213938,D. Biraschi,Davide Biraschi,23,1994-07-02
5738,214440,D. Melo,Dario Esteban Melo Pulgar,24,1994-03-24
5739,214907,F. Bahlouli,Farès Bahlouli,23,1995-04-08
5740,215178,E. Godoy,Erik Godoy,24,1993-08-16
5741,216255,M. Stefaniak,Marvin Stefaniak,23,1995-02-03
5742,216449,Tomás Podstawski,Tomás Martins Podstawski,23,1995-01-30
5743,216463,H. Sakhi,Hamza Sakhi,22,1996-06-07
5744,221885,P. Seguin,Paul Seguin,23,1995-03-29
5745,222636,G. Kyei,Grejohn Kyei,22,1995-08-12
5746,223334,Joelinton,Joelinton Apolinário de Lira,21,1996-08-14
5747,224796,J. Rodríguez,Jorge Rodríguez,22,1995-09-15
5748,226157,Javi Muñoz,Javier Muñoz Jiménez,23,1995-02-28
5749,226523,F. Brorsson,Franz Brorsson,22,1996-01-30
5750,228326,Brian Oliván,Brian Oliván Herrero,24,1994-04-01
5751,229040,A. Nkaka,Aristote Nkaka,22,1996-03-27
5752,229064,J. Rassoul,Joher Khadim Rassoul,22,1995-12-31
5753,229890,E. Hackman,Emmanuel Hackman,23,1995-05-14
5754,231726,A. Ivan,Andrei Ivan,21,1997-01-04
5755,231786,A. Šporar,Andraž Šporar,24,1994-02-27
5756,233125,M. Hartel,Marcel Hartel,22,1996-01-19
5757,233265,R. Oudin,Rémi Oudin,21,1996-11-18
5758,234195,D. Warmerdam,Django Warmerdam,22,1995-09-02
5759,235005,O. Kakabadze,Otar Kakabadze,23,1995-06-27
5760,235513,S. Ganvoula,Silvère Ganvoula M'boussy,22,1996-06-22
5761,235580,I. Sackey,Isaac Sackey,24,1994-04-04
5762,236270,J. Orejuela,Jefferson Orejuela,25,1993-02-14
5763,240289,Calero,Fernando Calero Villa,22,1995-09-14
5764,244194,P. Haring,Peter Haring,25,1993-06-02
5765,244787,M. Havel,Milan Havel,23,1994-08-07
5766,245411,T. Jibril,Taofiq Jibril,20,1998-04-23
5767,202889,A. Öztürk,Alpaslan Öztürk,24,1993-07-16
5768,204966,Adrián Ortolá,Adrián Ortolá Vañó,24,1993-08-20
5769,206654,Pablo Marí,Pablo Marí Villar,24,1993-08-31
5770,207744,A. Youga,Amos Youga,25,1992-12-08
5771,210385,Rui Silva,Rui Tiago Dantas da Silva,24,1994-02-07
5772,213007,A. Aseri,Abdulfatah Aseri,24,1994-02-26
5773,213933,L. Wahlqvist,Linus Wahlqvist,21,1996-11-11
5774,214930,Caro,José Antonio Caro Martínez,25,1993-03-08
5775,215020,J. Cavallaro,Juan Ignacio Cavallaro,24,1994-06-28
5776,215751,G. Monachello,Gaetano Monachello,24,1994-03-03
5777,216346,A. Powell,Alvas Elvis Powell,23,1994-07-18
5778,218991,M. Gómez,Edgar Mauricio Gómez Sánchez,24,1993-12-21
5779,219046,D. Ismail,Dhurgham Ismail Dawood Al Quraishi,24,1994-05-23
5780,219558,G. Koomson,Gilbert Koomson,23,1994-09-09
5781,219803,D. Cavaré,Dimitri Cavaré,23,1995-02-05
5782,219871,J. Medranda,Jimmy Medranda,24,1994-02-07
5783,220566,D. Camara,Demba Camara,23,1994-11-07
5784,220636,Felipe Macedo,Felipe Francisco Macedo,24,1994-03-27
5785,221994,Núrio,Núrio Domingos Matias Fortuna,23,1995-03-24
5786,222779,L. Choutesiotis,Lefteris Choutesiotis,23,1994-07-20
5787,222875,J. Kayembe,Joris Kayembe,23,1994-08-08
5788,223747,S. Kingsley,Stephen Kingsley,23,1994-07-23
5789,223794,P. Schobesberger,Philipp Schobesberger,24,1993-12-10
5790,225476,C. Keita,Cheick Keita,22,1996-04-16
5791,225533,C. Bedia,Chris Bedia,22,1996-03-05
5792,225950,M. Gakpa,Marvin Gakpa,24,1993-11-01
5793,226495,Sergio Santos,Sergio Henrique Santos Gomes,23,1994-09-04
5794,226662,B. Nieuwkoop,Bart Nieuwkoop,22,1996-03-07
5795,226798,M. Martínez,Mauricio Martínez,25,1993-02-20
5796,227547,D. Saint-Louis,Dylan Saint-Louis,23,1995-04-26
5797,232094,J. Niezgoda,Jarosław Niezgoda,23,1995-03-15
5798,232870,N. Ueda,植田 直通,23,1994-10-24
5799,235467,M. Moreno,Damián Marcelino Moreno,24,1994-06-25
5800,235781,Santi Comesaña,Santiago Comesaña Veiga,21,1996-10-05
5801,237214,L. Abubakar,Lalas Abubakar,23,1994-12-24
5802,237566,K. Zachariassen,Kristoffer Zachariassen,23,1994-10-27
5803,238660,N. Sangaré,Nazim Sangaré,24,1994-05-30
